V1	V2	V3	V4
JJ-35	LCG09-4	6453	0.0588098558809856
JJ-35	LCG09-5	6372	0.0626961707470182
JJ-35	XH-13	23744	0.0758928571428571
JJ-35	XHDC-2	25650	0.0766471734892788
JJ-35	XHDC-5	12671	0.0712650935206377
JJ-35	XHDC-6	20195	0.0730626392671453
JJ-35	XHDC-7	22939	0.0759623348881817
JJ-35	FQ-10	10011	0.0667765457996204
JJ-35	FQ-14	6670	0.0670164917541229
JJ-35	FQ-26	14479	0.0685475516264935
JJ-35	FQ-27	13189	0.067063461975889
JJ-35	FQ-6	12504	0.068937939859245
JJ-35	26	24280	0.0776359143327842
JJ-35	27	23373	0.0775467419672271
JJ-35	28	29823	0.0819334071019012
JJ-35	31	31107	0.0841450477384511
JJ-35	CX-29	27316	0.0797334895299458
JJ-35	DF-5	12058	0.0697047603250954
JJ-35	DFDC-11	29284	0.0820926102991395
JJ-35	DFDC-13	24782	0.0785852634976999
JJ-35	DFDC-14	28264	0.0807387489385791
JJ-35	DFDC-19	27701	0.0803039601458431
JJ-35	Q-14	22405	0.0762999330506583
JJ-35	Q-19	19663	0.0741748461577582
JJ-35	Q-20	10951	0.0687151858277783
JJ-35	Q-30	24885	0.0770946353224834
JJ-35	Q-6	25573	0.078676729363
JJ-35	H-22	653	0.0482388973966309
JJ-35	H-25	927	0.0555555555555556
JJ-35	H-26	698	0.0587392550143266
JJ-35	HDC-3	817	0.0550795593635251
JJ-35	HDC-4	810	0.0635802469135802
JJ-35	HM2	3723	0.169084071984958
JJ-35	HM3	4660	0.181330472103004
JJ-35	HM4	3990	0.186466165413534
JJ-35	HM5	7557	0.185854174937144
JJ-35	HM6	7710	0.184695201037613
JJ-71	JJ-92	18176	0.0858274647887324
JJ-71	JJ-103	42990	0.098115840893231
JJ-71	JJ-52	44141	0.099397385650529
JJ-71	JJ-97	44369	0.101106628501882
JJ-71	JJC-73	40257	0.0964552748590307
JJ-71	117	8421	0.0648972806080038
JJ-71	LCG09-2	6939	0.0634817697074506
JJ-71	LCG09-3	7146	0.065211307024909
JJ-71	LCG09-4	6884	0.066603718768158
JJ-71	LCG09-5	6788	0.0664407778432528
JJ-71	XH-13	27715	0.0809850261591196
JJ-71	XHDC-2	30017	0.0810707265882667
JJ-71	XHDC-5	14091	0.0763253140302321
JJ-71	XHDC-6	23110	0.0794461272176547
JJ-71	XHDC-7	26579	0.0820384514090071
JJ-71	FQ-10	10935	0.0721993598536808
JJ-71	FQ-14	7209	0.0717159106672215
JJ-71	FQ-26	15980	0.0742803504380476
JJ-71	FQ-27	14528	0.0709319933920705
JJ-71	FQ-6	13771	0.0726889840970155
JJ-71	26	28418	0.0845238933070589
JJ-71	27	27343	0.0818125297151008
JJ-71	28	36082	0.0874258633113464
JJ-71	31	37773	0.0895083790008736
JJ-71	CX-29	32912	0.0863818667963053
JJ-71	DF-5	13659	0.0753715498938429
JJ-71	DFDC-11	35943	0.0880421778927747
JJ-71	DFDC-13	30077	0.0841673039199388
JJ-71	DFDC-14	34266	0.0864559621782525
JJ-71	DFDC-19	33854	0.0882613575943759
JJ-71	Q-14	26198	0.0801397053210169
JJ-71	Q-19	22902	0.0792070561523011
JJ-71	Q-20	12222	0.0744558991981672
JJ-71	Q-30	29459	0.0836925897009403
JJ-71	Q-6	30322	0.0836191544093398
JJ-71	H-22	662	0.0558912386706949
JJ-71	H-25	943	0.0668080593849417
JJ-71	H-26	708	0.0614406779661017
JJ-71	HDC-3	835	0.0598802395209581
JJ-71	HDC-4	825	0.0642424242424242
JJ-71	HM2	4000	0.1715
JJ-71	HM3	5038	0.181024215958714
JJ-71	HM4	4284	0.186274509803922
JJ-71	HM5	8256	0.189256298449612
JJ-71	HM6	8418	0.186683297695415
JJ-92	JJ-103	17424	0.0807793847566575
JJ-92	JJ-52	17736	0.0817546233649075
JJ-92	JJ-97	17801	0.0820459524745801
JJ-92	JJC-73	16703	0.0786984374064539
JJ-92	117	5598	0.0576991782779564
JJ-92	LCG09-2	4734	0.0564005069708492
JJ-92	LCG09-3	4826	0.058537090758392
JJ-92	LCG09-4	4670	0.0563169164882227
JJ-92	LCG09-5	4630	0.0578833693304536
JJ-92	XH-13	13593	0.072463768115942
JJ-92	XHDC-2	14563	0.0752935521527158
JJ-92	XHDC-5	8069	0.0665509976453092
JJ-92	XHDC-6	11965	0.0713748432929377
JJ-92	XHDC-7	13330	0.0719804951237809
JJ-92	FQ-10	6744	0.0596826809015421
JJ-92	FQ-14	4590	0.0605664488017429
JJ-92	FQ-26	9432	0.0649385072094996
JJ-92	FQ-27	8686	0.0648745107068846
JJ-92	FQ-6	8246	0.0659713800630609
JJ-92	26	13667	0.0739372210433892
JJ-92	27	13236	0.0693940767603506
JJ-92	28	16135	0.0765106910443136
JJ-92	31	16637	0.0782292480615496
JJ-92	CX-29	15021	0.0739631183010452
JJ-92	DF-5	7506	0.0663469224620304
JJ-92	DFDC-11	15876	0.0763731418493323
JJ-92	DFDC-13	13801	0.0721324541699877
JJ-92	DFDC-14	15479	0.0726468118095484
JJ-92	DFDC-19	15166	0.0763879730977186
JJ-92	Q-14	13021	0.0714614852929882
JJ-92	Q-19	11706	0.0689817187766957
JJ-92	Q-20	7092	0.0645798082346306
JJ-92	Q-30	14145	0.0707670554966419
JJ-92	Q-6	14508	0.0728218913702785
JJ-92	H-22	570	0.0482456140350877
JJ-92	H-25	807	0.0588599752168525
JJ-92	H-26	593	0.0539629005059022
JJ-92	HDC-3	704	0.0461647727272727
JJ-92	HDC-4	708	0.0529661016949153
JJ-92	HM2	2541	0.157221566312475
JJ-92	HM3	3170	0.167350157728707
JJ-92	HM4	2743	0.1718920889537
JJ-92	HM5	4973	0.175648501910316
JJ-92	HM6	5065	0.174333662388944
JJ-103	JJ-52	61787	0.139730040299739
JJ-103	JJ-97	62385	0.140001602949427
JJ-103	JJC-73	52345	0.122475881172987
JJ-103	117	8622	0.0651241011366272
JJ-103	LCG09-2	7101	0.0613293902267286
JJ-103	LCG09-3	7313	0.0622863393955969
JJ-103	LCG09-4	7031	0.0630777983217181
JJ-103	LCG09-5	6946	0.0626259717823208
JJ-103	XH-13	30841	0.0851301838461788
JJ-103	XHDC-2	33600	0.0890625
JJ-103	XHDC-5	15197	0.0788971507534382
JJ-103	XHDC-6	25450	0.0833791748526523
JJ-103	XHDC-7	29493	0.0862238497270539
JJ-103	FQ-10	11367	0.0684877276326207
JJ-103	FQ-14	7480	0.0703877005347594
JJ-103	FQ-26	16715	0.0741250373915645
JJ-103	FQ-27	15140	0.0705416116248349
JJ-103	FQ-6	14339	0.0723551154194853
JJ-103	26	32190	0.0889872631251942
JJ-103	27	30703	0.0872227469628375
JJ-103	28	42054	0.0952822561468588
JJ-103	31	44297	0.0983249429983972
JJ-103	CX-29	37864	0.0944960912740334
JJ-103	DF-5	14768	0.0765167930660888
JJ-103	DFDC-11	41855	0.094970732290049
JJ-103	DFDC-13	34383	0.0904953029113225
JJ-103	DFDC-14	39573	0.09348545725621
JJ-103	DFDC-19	39091	0.0945230359929396
JJ-103	Q-14	28961	0.0834225337522876
JJ-103	Q-19	25175	0.0832969215491559
JJ-103	Q-20	13048	0.0760652973635806
JJ-103	Q-30	32899	0.0877382291255053
JJ-103	Q-6	33903	0.0875586231306964
JJ-103	H-22	675	0.0451851851851852
JJ-103	H-25	944	0.0550847457627119
JJ-103	H-26	709	0.0465444287729196
JJ-103	HDC-3	837	0.0531660692951016
JJ-103	HDC-4	831	0.0553549939831528
JJ-103	HM2	4133	0.172755867408662
JJ-103	HM3	5233	0.184024460156698
JJ-103	HM4	4442	0.187303016659163
JJ-103	HM5	8609	0.190788709490069
JJ-103	HM6	8777	0.187079867836391
JJ-52	JJ-97	65343	0.145554994414092
JJ-52	JJC-73	55303	0.129712673815164
JJ-52	117	8700	0.0664942528735632
JJ-52	LCG09-2	7171	0.0644958862083391
JJ-52	LCG09-3	7370	0.0672998643147897
JJ-52	LCG09-4	7102	0.0663897493663757
JJ-52	LCG09-5	7005	0.0673090649536046
JJ-52	XH-13	31532	0.0879424077127997
JJ-52	XHDC-2	34411	0.0889831739850629
JJ-52	XHDC-5	15446	0.0809918425482326
JJ-52	XHDC-6	25972	0.0837247805328816
JJ-52	XHDC-7	30172	0.0868023332891422
JJ-52	FQ-10	11533	0.0715338593600971
JJ-52	FQ-14	7560	0.0722222222222222
JJ-52	FQ-26	16971	0.0752754699192741
JJ-52	FQ-27	15368	0.0746681415929204
JJ-52	FQ-6	14543	0.0747094822251255
JJ-52	26	33017	0.0901959596571463
JJ-52	27	31453	0.0898801386195276
JJ-52	28	43273	0.0979132484459132
JJ-52	31	45623	0.100059180676413
JJ-52	CX-29	38841	0.0949898303339255
JJ-52	DF-5	15041	0.0817099926866565
JJ-52	DFDC-11	42958	0.0973625401555007
JJ-52	DFDC-13	35216	0.0936222171740118
JJ-52	DFDC-14	40553	0.0953073755332528
JJ-52	DFDC-19	40046	0.0963017529840683
JJ-52	Q-14	29608	0.0857876249662253
JJ-52	Q-19	25694	0.0848447108274305
JJ-52	Q-20	13282	0.0779250112934799
JJ-52	Q-30	33627	0.0900466886727927
JJ-52	Q-6	34666	0.0918767668609012
JJ-52	H-22	674	0.0489614243323442
JJ-52	H-25	950	0.0568421052631579
JJ-52	H-26	715	0.0531468531468531
JJ-52	HDC-3	841	0.0546967895362663
JJ-52	HDC-4	835	0.0622754491017964
JJ-52	HM2	4177	0.174886282020589
JJ-52	HM3	5295	0.185930122757318
JJ-52	HM4	4502	0.188360728565082
JJ-52	HM5	8727	0.192964363469692
JJ-52	HM6	8891	0.190079856034192
JJ-97	JJC-73	55901	0.130677447630633
JJ-97	117	8691	0.0656426188010586
JJ-97	LCG09-2	7166	0.0634942785375384
JJ-97	LCG09-3	7373	0.0655771056557711
JJ-97	LCG09-4	7086	0.0630115721140277
JJ-97	LCG09-5	7006	0.0641592920353982
JJ-97	XH-13	31659	0.0868631352853849
JJ-97	XHDC-2	34521	0.0898438631557603
JJ-97	XHDC-5	15490	0.0805681084570691
JJ-97	XHDC-6	26072	0.0846118441239644
JJ-97	XHDC-7	30253	0.0867351998148944
JJ-97	FQ-10	11554	0.073394495412844
JJ-97	FQ-14	7569	0.0701545778834721
JJ-97	FQ-26	17009	0.0767240872479276
JJ-97	FQ-27	15398	0.0733536822964021
JJ-97	FQ-6	14574	0.074207492795389
JJ-97	26	33154	0.0923870422875068
JJ-97	27	31604	0.0903050246804202
JJ-97	28	43474	0.0975640612780053
JJ-97	31	45867	0.100322672073604
JJ-97	CX-29	39015	0.0941817249775727
JJ-97	DF-5	15085	0.0808087504143189
JJ-97	DFDC-11	43161	0.097449085980399
JJ-97	DFDC-13	35358	0.0922846314836812
JJ-97	DFDC-14	40747	0.0948536088546396
JJ-97	DFDC-19	40250	0.0973291925465839
JJ-97	Q-14	29685	0.0860704059289203
JJ-97	Q-19	25734	0.0844408175953991
JJ-97	Q-20	13301	0.0773250131569055
JJ-97	Q-30	33739	0.0902960965055277
JJ-97	Q-6	34788	0.0907209382545705
JJ-97	H-22	676	0.0443786982248521
JJ-97	H-25	950	0.0536842105263158
JJ-97	H-26	714	0.0483193277310924
JJ-97	HDC-3	841	0.0570749108204518
JJ-97	HDC-4	837	0.0579450418160096
JJ-97	HM2	4165	0.17202881152461
JJ-97	HM3	5294	0.18681526256139
JJ-97	HM4	4512	0.192708333333333
JJ-97	HM5	8723	0.19414192365012
JJ-97	HM6	8888	0.190987848784878
JJC-73	117	8465	0.0660366213821618
JJC-73	LCG09-2	6986	0.0635556827941598
JJC-73	LCG09-3	7173	0.0676843719503694
JJC-73	LCG09-4	6913	0.0657456965138146
JJC-73	LCG09-5	6833	0.0668813112834772
JJC-73	XH-13	29361	0.0830693777459896
JJC-73	XHDC-2	31921	0.0855079728078694
JJC-73	XHDC-5	14649	0.0795617448289986
JJC-73	XHDC-6	24266	0.0802975356465837
JJC-73	XHDC-7	28053	0.0835917727159306
JJC-73	FQ-10	11087	0.0701722738342203
JJC-73	FQ-14	7286	0.0706835026077409
JJC-73	FQ-26	16248	0.0726550960118168
JJC-73	FQ-27	14731	0.0698526916027425
JJC-73	FQ-6	13973	0.0722464753453088
JJC-73	26	30365	0.0875514572698831
JJC-73	27	28997	0.0846811739145429
JJC-73	28	39386	0.0936119433301173
JJC-73	31	41436	0.0960276088425524
JJC-73	CX-29	35668	0.0911040708758551
JJC-73	DF-5	14205	0.0769447377683914
JJC-73	DFDC-11	39415	0.0935557528859571
JJC-73	DFDC-13	32548	0.0894064151407152
JJC-73	DFDC-14	37315	0.0911965697440708
JJC-73	DFDC-19	36907	0.093464654401604
JJC-73	Q-14	27733	0.0842317816319908
JJC-73	Q-19	24136	0.0808957573748757
JJC-73	Q-20	12613	0.0781336716086577
JJC-73	Q-30	31407	0.0871461776037189
JJC-73	Q-6	32308	0.0881515414138913
JJC-73	H-22	668	0.0531437125748503
JJC-73	H-25	941	0.0579171094580234
JJC-73	H-26	707	0.0594059405940594
JJC-73	HDC-3	831	0.0589651022864019
JJC-73	HDC-4	825	0.0509090909090909
JJC-73	HM2	4033	0.171460451276965
JJC-73	HM3	5103	0.18596903782089
JJC-73	HM4	4340	0.187672811059908
JJC-73	HM5	8372	0.191113234591495
JJC-73	HM6	8528	0.188555347091932
117	LCG09-2	5887	0.0600475624256837
117	LCG09-3	6060	0.0623762376237624
117	LCG09-4	5806	0.0601963486048915
117	LCG09-5	5738	0.0630881840362496
117	XH-13	7722	0.0645558145558146
117	XHDC-2	8120	0.0650862068965517
117	XHDC-5	5209	0.0603762718372048
117	XHDC-6	7070	0.0632956152758133
117	XHDC-7	7614	0.0630417651694247
117	FQ-10	4696	0.0570698466780239
117	FQ-14	3362	0.0568114217727543
117	FQ-26	6254	0.059162136232811
117	FQ-27	5813	0.0601238603130913
117	FQ-6	5601	0.0613283342260311
117	26	7557	0.0635834325790658
117	27	7399	0.0622381402892283
117	28	8356	0.0640856869315462
117	31	8504	0.0652046095954845
117	CX-29	8047	0.0625077668696409
117	DF-5	4850	0.0622680412371134
117	DFDC-11	8344	0.0661553211888782
117	DFDC-13	7726	0.0645871084649236
117	DFDC-14	8231	0.0632365447697728
117	DFDC-19	8138	0.0624846399606783
117	Q-14	7494	0.0633173205230851
117	Q-19	6883	0.0611651895975592
117	Q-20	4630	0.0588552915766739
117	Q-30	7915	0.0643082754264056
117	Q-6	8058	0.0632911392405063
117	H-22	515	0.0427184466019417
117	H-25	703	0.0568990042674253
117	H-26	534	0.051498127340824
117	HDC-3	627	0.0478468899521531
117	HDC-4	625	0.0544
117	HM2	1952	0.146260245901639
117	HM3	2352	0.156037414965986
117	HM4	2041	0.162420382165605
117	HM5	3558	0.161888701517707
117	HM6	3613	0.162607251591475
LCG09-2	LCG09-3	4873	0.0585881387235789
LCG09-2	LCG09-4	4669	0.0579353180552581
LCG09-2	LCG09-5	4653	0.059638942617666
LCG09-2	XH-13	6413	0.0589427724933728
LCG09-2	XHDC-2	6758	0.0634803196211897
LCG09-2	XHDC-5	4450	0.0592134831460674
LCG09-2	XHDC-6	5977	0.0609001171156098
LCG09-2	XHDC-7	6384	0.0588972431077694
LCG09-2	FQ-10	4051	0.0540607257467292
LCG09-2	FQ-14	2954	0.0561949898442789
LCG09-2	FQ-26	5336	0.0534107946026987
LCG09-2	FQ-27	4983	0.0565924142083082
LCG09-2	FQ-6	4770	0.0548218029350105
LCG09-2	26	6305	0.0601110229976209
LCG09-2	27	6130	0.0581566068515498
LCG09-2	28	6903	0.0599014921048819
LCG09-2	31	7026	0.0612012524907486
LCG09-2	CX-29	6672	0.0589028776978417
LCG09-2	DF-5	4130	0.0536319612590799
LCG09-2	DFDC-11	6910	0.0640376266280753
LCG09-2	DFDC-13	6402	0.0618556701030928
LCG09-2	DFDC-14	6807	0.0612604671661525
LCG09-2	DFDC-19	6723	0.0601665922951064
LCG09-2	Q-14	6210	0.0603059581320451
LCG09-2	Q-19	5754	0.0580465762947515
LCG09-2	Q-20	3998	0.0570285142571286
LCG09-2	Q-30	6537	0.0591249808780786
LCG09-2	Q-6	6666	0.060981098109811
LCG09-2	H-22	496	0.032258064516129
LCG09-2	H-25	688	0.0450581395348837
LCG09-2	H-26	522	0.0450191570881226
LCG09-2	HDC-3	617	0.039708265802269
LCG09-2	HDC-4	614	0.0472312703583062
LCG09-2	HM2	1696	0.15064858490566
LCG09-2	HM3	2000	0.1635
LCG09-2	HM4	1748	0.170194508009153
LCG09-2	HM5	3001	0.16377874041986
LCG09-2	HM6	3041	0.167214731996054
LCG09-3	LCG09-4	4934	0.0289825699229834
LCG09-3	LCG09-5	4717	0.0640237439050244
LCG09-3	XH-13	6598	0.0594877235525917
LCG09-3	XHDC-2	6922	0.0634932100548974
LCG09-3	XHDC-5	4523	0.0610214459429582
LCG09-3	XHDC-6	6108	0.0636051080550098
LCG09-3	XHDC-7	6501	0.0585294570066144
LCG09-3	FQ-10	4114	0.0565143412736996
LCG09-3	FQ-14	3028	0.0569682959048877
LCG09-3	FQ-26	5450	0.0552293577981651
LCG09-3	FQ-27	5053	0.0588759152978429
LCG09-3	FQ-6	4850	0.0602061855670103
LCG09-3	26	6398	0.0653329165364176
LCG09-3	27	6236	0.0615779345734445
LCG09-3	28	7059	0.0614109647258819
LCG09-3	31	7195	0.0656706045865184
LCG09-3	CX-29	6801	0.0630054403764152
LCG09-3	DF-5	4192	0.0572519083969466
LCG09-3	DFDC-11	7068	0.0672043010752688
LCG09-3	DFDC-13	6553	0.0638638791393255
LCG09-3	DFDC-14	6978	0.0606190885640585
LCG09-3	DFDC-19	6901	0.0623098101724388
LCG09-3	Q-14	6395	0.063096168881939
LCG09-3	Q-19	5914	0.0593506932702063
LCG09-3	Q-20	4091	0.0569542899046688
LCG09-3	Q-30	6737	0.0606352976102123
LCG09-3	Q-6	6862	0.0643398426114835
LCG09-3	H-22	509	0.0353634577603143
LCG09-3	H-25	687	0.0502183406113537
LCG09-3	H-26	511	0.0518590998043053
LCG09-3	HDC-3	608	0.0518092105263158
LCG09-3	HDC-4	609	0.0574712643678161
LCG09-3	HM2	1687	0.149377593360996
LCG09-3	HM3	2040	0.168382352941176
LCG09-3	HM4	1799	0.172317954419122
LCG09-3	HM5	3073	0.166937845753336
LCG09-3	HM6	3123	0.16954851104707
LCG09-4	LCG09-5	4552	0.0596441124780316
LCG09-4	XH-13	6359	0.0599150809875767
LCG09-4	XHDC-2	6660	0.0644144144144144
LCG09-4	XHDC-5	4351	0.0601011261778901
LCG09-4	XHDC-6	5880	0.0625850340136054
LCG09-4	XHDC-7	6227	0.0583748193351534
LCG09-4	FQ-10	3992	0.0554859719438878
LCG09-4	FQ-14	2878	0.0585476025017373
LCG09-4	FQ-26	5260	0.0562737642585551
LCG09-4	FQ-27	4893	0.0568158593909667
LCG09-4	FQ-6	4709	0.0558504990443831
LCG09-4	26	6173	0.061720395269723
LCG09-4	27	6057	0.0576192834736668
LCG09-4	28	6815	0.0607483492296405
LCG09-4	31	6928	0.0645207852193995
LCG09-4	CX-29	6557	0.0606984901631844
LCG09-4	DF-5	4051	0.0588743520118489
LCG09-4	DFDC-11	6827	0.0659879888677311
LCG09-4	DFDC-13	6313	0.0645493426263266
LCG09-4	DFDC-14	6726	0.063633660422242
LCG09-4	DFDC-19	6653	0.0596723282729596
LCG09-4	Q-14	6179	0.0623887360414307
LCG09-4	Q-19	5683	0.0602674643674116
LCG09-4	Q-20	3944	0.0567951318458418
LCG09-4	Q-30	6513	0.0614156302779057
LCG09-4	Q-6	6606	0.0632758098698153
LCG09-4	H-22	501	0.0389221556886228
LCG09-4	H-25	681	0.0513950073421439
LCG09-4	H-26	500	0.046
LCG09-4	HDC-3	602	0.0465116279069767
LCG09-4	HDC-4	598	0.0501672240802676
LCG09-4	HM2	1675	0.157313432835821
LCG09-4	HM3	1952	0.165215163934426
LCG09-4	HM4	1730	0.164450867052023
LCG09-4	HM5	2972	0.168741588156124
LCG09-4	HM6	3022	0.168927862342819
LCG09-5	XH-13	6245	0.0616493194555644
LCG09-5	XHDC-2	6586	0.0622532645004555
LCG09-5	XHDC-5	4369	0.0622568093385214
LCG09-5	XHDC-6	5782	0.0626080940850917
LCG09-5	XHDC-7	6213	0.0614839851923386
LCG09-5	FQ-10	3948	0.0611702127659574
LCG09-5	FQ-14	2862	0.0573025856044724
LCG09-5	FQ-26	5185	0.0569913211186114
LCG09-5	FQ-27	4843	0.0566797439603552
LCG09-5	FQ-6	4658	0.0585015027908974
LCG09-5	26	6136	0.063722294654498
LCG09-5	27	5941	0.0613533075239859
LCG09-5	28	6748	0.0624629519857736
LCG09-5	31	6860	0.0669825072886297
LCG09-5	CX-29	6499	0.0633174334513002
LCG09-5	DF-5	3992	0.0589929859719439
LCG09-5	DFDC-11	6731	0.0659634526816223
LCG09-5	DFDC-13	6211	0.0656899050072452
LCG09-5	DFDC-14	6654	0.063195070634205
LCG09-5	DFDC-19	6565	0.0672505712109673
LCG09-5	Q-14	6093	0.0649105530937141
LCG09-5	Q-19	5598	0.0603787066809575
LCG09-5	Q-20	3913	0.0582673140812676
LCG09-5	Q-30	6388	0.0659048215403882
LCG09-5	Q-6	6512	0.0641124078624079
LCG09-5	H-22	497	0.0412474849094567
LCG09-5	H-25	664	0.0549698795180723
LCG09-5	H-26	493	0.0446247464503043
LCG09-5	HDC-3	593	0.0497470489038786
LCG09-5	HDC-4	589	0.0551782682512733
LCG09-5	HM2	1663	0.151232711966326
LCG09-5	HM3	1961	0.157827638959714
LCG09-5	HM4	1717	0.163075131042516
LCG09-5	HM5	2952	0.159552845528455
LCG09-5	HM6	2992	0.162600267379679
XH-13	XHDC-2	31616	0.0906186740890688
XH-13	XHDC-5	13885	0.0805185451926539
XH-13	XHDC-6	23213	0.0836384784388058
XH-13	XHDC-7	27413	0.0874767446102214
XH-13	FQ-10	9782	0.0664485790226947
XH-13	FQ-14	6525	0.0664367816091954
XH-13	FQ-26	14092	0.0659239284700539
XH-13	FQ-27	12786	0.0667918035351165
XH-13	FQ-6	12199	0.0684072464956144
XH-13	26	22762	0.0755865038221597
XH-13	27	21903	0.0760626398210291
XH-13	28	27799	0.078168279434512
XH-13	31	28886	0.0833794917953334
XH-13	CX-29	25654	0.0796756841038435
XH-13	DF-5	11735	0.0696207925010652
XH-13	DFDC-11	27710	0.0791411042944785
XH-13	DFDC-13	23694	0.0766227736979826
XH-13	DFDC-14	26770	0.0785767650354875
XH-13	DFDC-19	26212	0.0790477643827255
XH-13	Q-14	21574	0.0744414573097247
XH-13	Q-19	19090	0.0724724986904138
XH-13	Q-20	10640	0.0701597744360902
XH-13	Q-30	23949	0.0760574554261138
XH-13	Q-6	24563	0.076598949639702
XH-13	H-22	657	0.0441400304414003
XH-13	H-25	922	0.0542299349240781
XH-13	H-26	700	0.055
XH-13	HDC-3	810	0.0592592592592593
XH-13	HDC-4	809	0.0556242274412855
XH-13	HM2	3626	0.163265306122449
XH-13	HM3	4545	0.178767876787679
XH-13	HM4	3887	0.182016979675843
XH-13	HM5	7360	0.181997282608696
XH-13	HM6	7495	0.180120080053369
XHDC-2	XHDC-5	15342	0.082225263981228
XHDC-2	XHDC-6	25848	0.0901423707830393
XHDC-2	XHDC-7	30243	0.0900042985153589
XHDC-2	FQ-10	10366	0.0681555083928227
XHDC-2	FQ-14	6921	0.068414968935125
XHDC-2	FQ-26	15051	0.0694638230017939
XHDC-2	FQ-27	13682	0.0685572284753691
XHDC-2	FQ-6	12965	0.0714616274585422
XHDC-2	26	24715	0.0769573133724459
XHDC-2	27	23707	0.0773822077867297
XHDC-2	28	30272	0.0811475951374207
XHDC-2	31	31470	0.0856847791547506
XHDC-2	CX-29	27775	0.0803600360036004
XHDC-2	DF-5	12519	0.0706925473280614
XHDC-2	DFDC-11	29999	0.0817360578685956
XHDC-2	DFDC-13	25532	0.0779022403258656
XHDC-2	DFDC-14	29017	0.0801599062618465
XHDC-2	DFDC-19	28330	0.0822273208612778
XHDC-2	Q-14	23288	0.0766489178976297
XHDC-2	Q-19	20499	0.0737109127274501
XHDC-2	Q-20	11394	0.0705634544497104
XHDC-2	Q-30	25833	0.0775171292532807
XHDC-2	Q-6	26539	0.0790157880854591
XHDC-2	H-22	669	0.0515695067264574
XHDC-2	H-25	944	0.0630296610169492
XHDC-2	H-26	714	0.0595238095238095
XHDC-2	HDC-3	830	0.0530120481927711
XHDC-2	HDC-4	825	0.0563636363636364
XHDC-2	HM2	3802	0.170699631772751
XHDC-2	HM3	4762	0.183221335573289
XHDC-2	HM4	4108	0.18524829600779
XHDC-2	HM5	7752	0.186339009287926
XHDC-2	HM6	7890	0.184347275031686
XHDC-5	XHDC-6	11973	0.0757537793368412
XHDC-5	XHDC-7	13498	0.0792339605867536
XHDC-5	FQ-10	6259	0.0652660169356127
XHDC-5	FQ-14	4391	0.0652470963334092
XHDC-5	FQ-26	8765	0.0665715915573303
XHDC-5	FQ-27	8093	0.0651797849993822
XHDC-5	FQ-6	7661	0.0671583344210939
XHDC-5	26	12355	0.0723998381222177
XHDC-5	27	11924	0.073129822207313
XHDC-5	28	14263	0.0759307298604782
XHDC-5	31	14667	0.0778959569100702
XHDC-5	CX-29	13245	0.0733484333710834
XHDC-5	DF-5	7059	0.0680691316050432
XHDC-5	DFDC-11	14042	0.076271186440678
XHDC-5	DFDC-13	12368	0.0731727037516171
XHDC-5	DFDC-14	13802	0.074663092305463
XHDC-5	DFDC-19	13421	0.0748826465986141
XHDC-5	Q-14	11802	0.0725300796475174
XHDC-5	Q-19	10635	0.0703808180535966
XHDC-5	Q-20	6643	0.0668372723167244
XHDC-5	Q-30	12779	0.0738320682369513
XHDC-5	Q-6	13047	0.0761860964206331
XHDC-5	H-22	557	0.0430879712746858
XHDC-5	H-25	782	0.0588235294117647
XHDC-5	H-26	582	0.0515463917525773
XHDC-5	HDC-3	690	0.0514492753623188
XHDC-5	HDC-4	677	0.0627769571639586
XHDC-5	HM2	2458	0.158462164361269
XHDC-5	HM3	3039	0.172918723264232
XHDC-5	HM4	2649	0.171574178935447
XHDC-5	HM5	4717	0.172037311850753
XHDC-5	HM6	4795	0.168717413972888
XHDC-6	XHDC-7	21991	0.0824882906643627
XHDC-6	FQ-10	8832	0.0661798007246377
XHDC-6	FQ-14	6056	0.0658025099075297
XHDC-6	FQ-26	12658	0.0662031916574498
XHDC-6	FQ-27	11564	0.0671480456589415
XHDC-6	FQ-6	10962	0.0689655172413793
XHDC-6	26	19590	0.0721031138335886
XHDC-6	27	18822	0.0746732547019445
XHDC-6	28	23390	0.078922616502779
XHDC-6	31	24223	0.0811418899393139
XHDC-6	CX-29	21552	0.0770926132145509
XHDC-6	DF-5	10344	0.0669953596287703
XHDC-6	DFDC-11	23103	0.0782798770722417
XHDC-6	DFDC-13	19936	0.0739115168539326
XHDC-6	DFDC-14	22473	0.0774929915899079
XHDC-6	DFDC-19	21956	0.0759018036072144
XHDC-6	Q-14	18570	0.074232633279483
XHDC-6	Q-19	16416	0.0732517056530214
XHDC-6	Q-20	9615	0.0702548101924077
XHDC-6	Q-30	20341	0.0740622388279829
XHDC-6	Q-6	20856	0.0760452627541235
XHDC-6	H-22	639	0.0359937402190923
XHDC-6	H-25	904	0.0553097345132743
XHDC-6	H-26	680	0.0566176470588235
XHDC-6	HDC-3	797	0.0526976160602258
XHDC-6	HDC-4	790	0.0582278481012658
XHDC-6	HM2	3335	0.163268365817091
XHDC-6	HM3	4165	0.178631452581032
XHDC-6	HM4	3586	0.180981595092025
XHDC-6	HM5	6634	0.180132649984926
XHDC-6	HM6	6755	0.178238341968912
XHDC-7	FQ-10	9590	0.0666319082377477
XHDC-7	FQ-14	6434	0.0670655890581287
XHDC-7	FQ-26	13814	0.0681554944259447
