V1	V2	V3	V4
CXD-7	CXD-9	33651	0.0685863718760215
CXD-7	D10	30637	0.0628651630381565
CXD-7	D20	6340	0.0563880126182965
CXD-7	D22	19274	0.059639929438622
CXD-7	JJ0030	31774	0.0658399949644363
CXD-7	JJC44	31865	0.0648517181860976
CXD-7	108	31390	0.0638260592545397
CXD-7	JJ-109	31883	0.0650032932910956
CXD-7	JJ-35	30694	0.0630905062878739
CXD-7	JJ-71	33377	0.0668124756568895
CXD-7	JJ-92	24016	0.0609385409726849
CXD-7	JJ-103	33960	0.0679181389870436
CXD-7	JJ-52	34221	0.0693433856403962
CXD-7	JJ-97	34228	0.0681167465233142
CXD-7	JJC-73	33398	0.0659021498293311
CXD-7	117	20700	0.0566908212560386
CXD-7	LCG09-2	17876	0.05526963526516
CXD-7	LCG09-3	18327	0.0560102580891581
CXD-7	LCG09-4	18074	0.0540832134557929
CXD-7	LCG09-5	17842	0.0571404551059298
CXD-7	XH-13	30981	0.0627481359542946
CXD-7	XHDC-2	32083	0.065688994171368
CXD-7	XHDC-5	23169	0.0606629548103069
CXD-7	XHDC-6	28621	0.0631005205967646
CXD-7	XHDC-7	30189	0.0639140084136606
CXD-7	FQ-10	21400	0.0592523364485981
CXD-7	FQ-14	16883	0.0587573298584375
CXD-7	FQ-26	26398	0.0620880369724979
CXD-7	FQ-27	24635	0.0601989039983763
CXD-7	FQ-6	24135	0.0589807333747669
CXD-7	26	29949	0.0628234665598184
CXD-7	27	29700	0.0617676767676768
CXD-7	28	32844	0.0657197661673365
CXD-7	31	33497	0.0678269695793653
CXD-7	CX-29	32046	0.0651407351931598
CXD-7	DF-5	23148	0.0600051840331778
CXD-7	DFDC-11	33177	0.0670494619766706
CXD-7	DFDC-13	31227	0.0643513626028757
CXD-7	DFDC-14	32576	0.063988826129666
CXD-7	DFDC-19	32370	0.0667130058696324
CXD-7	Q-14	30143	0.0626181866436652
CXD-7	Q-19	28758	0.0607830864455108
CXD-7	Q-20	21944	0.0572593875318994
CXD-7	Q-30	31819	0.0651497532920582
CXD-7	Q-6	32162	0.0647969653628506
CXD-7	H-22	5442	0.0485115766262404
CXD-7	H-25	6856	0.0511231038506418
CXD-7	H-26	5553	0.0508734017648118
CXD-7	HDC-3	6367	0.0514370975341605
CXD-7	HDC-4	6248	0.0544974391805378
CXD-7	HM2	10794	0.169353344450621
CXD-7	HM3	12164	0.176175600131536
CXD-7	HM4	11392	0.174859550561798
CXD-7	HM5	16925	0.183988183161004
CXD-7	HM6	17210	0.181289947704823
CXD-9	D10	29957	0.0605367693694295
CXD-9	D20	6194	0.0532773651921214
CXD-9	D22	18881	0.0588422223399184
CXD-9	JJ0030	31070	0.0648857418731896
CXD-9	JJC44	31140	0.0634232498394348
CXD-9	108	30703	0.0624857505781194
CXD-9	JJ-109	31206	0.0630647952316862
CXD-9	JJ-35	30043	0.0606464068168958
CXD-9	JJ-71	32641	0.0651634447474036
CXD-9	JJ-92	23595	0.0591650773468955
CXD-9	JJ-103	33191	0.0669307944924829
CXD-9	JJ-52	33457	0.0670562214185372
CXD-9	JJ-97	33466	0.0660969342018765
CXD-9	JJC-73	32646	0.0651994118728175
CXD-9	117	20357	0.0560986392886968
CXD-9	LCG09-2	17619	0.0535501447301209
CXD-9	LCG09-3	18067	0.0538550949244479
CXD-9	LCG09-4	17807	0.0536867524007413
CXD-9	LCG09-5	17564	0.0555682076975632
CXD-9	XH-13	30345	0.0613939693524469
CXD-9	XHDC-2	31395	0.0648510909380475
CXD-9	XHDC-5	22793	0.060281665423595
CXD-9	XHDC-6	28096	0.0618059510250569
CXD-9	XHDC-7	29599	0.062164262306159
CXD-9	FQ-10	21048	0.0573926263778031
CXD-9	FQ-14	16601	0.0584603337148365
CXD-9	FQ-26	25972	0.0599106730324965
CXD-9	FQ-27	24271	0.0582794281240987
CXD-9	FQ-6	23764	0.0595648880659822
CXD-9	26	29390	0.0624872405580129
CXD-9	27	29121	0.0605233336767281
CXD-9	28	32147	0.0643139328708744
CXD-9	31	32753	0.0662076756327665
CXD-9	CX-29	31361	0.0636459296578553
CXD-9	DF-5	22735	0.0593138332966791
CXD-9	DFDC-11	32445	0.0651718292494992
CXD-9	DFDC-13	30533	0.062473389447483
CXD-9	DFDC-14	31898	0.0634679290237632
CXD-9	DFDC-19	31653	0.0655862003601554
CXD-9	Q-14	29530	0.0620216728750423
CXD-9	Q-19	28191	0.0600900996772019
CXD-9	Q-20	21549	0.0572880412084087
CXD-9	Q-30	31109	0.0644347294995018
CXD-9	Q-6	31478	0.0643624118431921
CXD-9	H-22	5398	0.0480733605038903
CXD-9	H-25	6795	0.0531272994849154
CXD-9	H-26	5491	0.0504461846658168
CXD-9	HDC-3	6306	0.05034887408817
CXD-9	HDC-4	6202	0.0529667849080942
CXD-9	HM2	10650	0.166713615023474
CXD-9	HM3	11960	0.174163879598662
CXD-9	HM4	11211	0.171661760770672
CXD-9	HM5	16659	0.180953238489705
CXD-9	HM6	16918	0.179483390471687
D10	D20	9071	0.0631132179473046
D10	D22	29364	0.0682127775507424
D10	JJ0030	60259	0.0832987603511509
D10	JJC44	60452	0.0829997353272017
D10	108	50467	0.0710365189133493
D10	JJ-109	51632	0.0714479392624729
D10	JJ-35	47603	0.0675692708442745
D10	JJ-71	54900	0.074408014571949
D10	JJ-92	34441	0.062919195145321
D10	JJ-103	57369	0.0774634384423643
D10	JJ-52	58014	0.0777312372875513
D10	JJ-97	58272	0.0790087863811093
D10	JJC-73	55620	0.0755573534699748
D10	117	27331	0.0565658043979364
D10	LCG09-2	23117	0.0546783752216983
D10	LCG09-3	23886	0.0556392866114042
D10	LCG09-4	23403	0.0551211383156006
D10	LCG09-5	23097	0.0561544789366584
D10	XH-13	47613	0.0674710688257409
D10	XHDC-2	49743	0.0693665440363468
D10	XHDC-5	32569	0.0639565230740889
D10	XHDC-6	42537	0.0668006676540424
D10	XHDC-7	45727	0.0675858901742953
D10	FQ-10	29127	0.0604078689875373
D10	FQ-14	22365	0.0591325732170803
D10	FQ-26	36920	0.0624322860238353
D10	FQ-27	34091	0.0612038367897686
D10	FQ-6	33210	0.0626618488407106
D10	26	46008	0.067933837593462
D10	27	45472	0.0662495601688951
D10	28	52559	0.0703399988584258
D10	31	54275	0.0729433440810686
D10	CX-29	50884	0.07136821004638
D10	DF-5	33154	0.0629486638113048
D10	DFDC-11	53818	0.0728473744843733
D10	DFDC-13	49438	0.0695719891581375
D10	DFDC-14	52056	0.0714038727524205
D10	DFDC-19	52039	0.0721189876823152
D10	Q-14	45711	0.0674782875019142
D10	Q-19	43062	0.0654056941154614
D10	Q-20	30668	0.0613995043693752
D10	Q-30	49447	0.0711266608692135
D10	Q-6	50217	0.070294920046996
D10	H-22	6250	0.054
D10	H-25	7951	0.0528235442082757
D10	H-26	6412	0.0527916406737367
D10	HDC-3	7444	0.054540569586244
D10	HDC-4	7252	0.0525372311086597
D10	HM2	14269	0.174469128880791
D10	HM3	16459	0.18199769123276
D10	HM4	15022	0.18346425242977
D10	HM5	23398	0.189631592443799
D10	HM6	23879	0.189643619917082
D20	D22	6026	0.0543478260869565
D20	JJ0030	9694	0.0676191458634207
D20	JJC44	9788	0.0679403351042092
D20	108	8928	0.0615479390681004
D20	JJ-109	8995	0.0583657587548638
D20	JJ-35	8367	0.0577865423688299
D20	JJ-71	9380	0.0611940298507463
D20	JJ-92	6499	0.0528542852746576
D20	JJ-103	9572	0.0673318010865023
D20	JJ-52	9605	0.0640812077043207
D20	JJ-97	9633	0.0656078064984948
D20	JJC-73	9395	0.0662586482171368
D20	117	5695	0.0525021949078139
D20	LCG09-2	4843	0.0466652901094363
D20	LCG09-3	5112	0.0508607198748044
D20	LCG09-4	4940	0.0480769230769231
D20	LCG09-5	4873	0.0482249127847322
D20	XH-13	8535	0.056414762741652
D20	XHDC-2	8758	0.060459008906143
D20	XHDC-5	6156	0.054093567251462
D20	XHDC-6	7722	0.0566563066563067
D20	XHDC-7	8215	0.0592209373097991
D20	FQ-10	5820	0.0531786941580756
D20	FQ-14	4607	0.0519861080963751
D20	FQ-26	7042	0.0544589605225788
D20	FQ-27	6551	0.0519004732101969
D20	FQ-6	6448	0.0530397022332506
D20	26	8115	0.055268022181146
D20	27	8072	0.0571729435084242
D20	28	9018	0.0610445775116434
D20	31	9256	0.0638504753673293
D20	CX-29	8946	0.0618712273641851
D20	DF-5	6348	0.0542690611216131
D20	DFDC-11	9252	0.0641482922611327
D20	DFDC-13	8769	0.0591287490021667
D20	DFDC-14	8987	0.0611438744853678
D20	DFDC-19	9069	0.0619693461241592
D20	Q-14	8239	0.0584415584415584
D20	Q-19	7901	0.0570180989748133
D20	Q-20	5895	0.0575911789652248
D20	Q-30	8803	0.0612859252527547
D20	Q-6	8873	0.0613095908937225
D20	H-22	1636	0.0385085574572127
D20	H-25	2074	0.0436354869816779
D20	H-26	1667	0.0422915416916617
D20	HDC-3	1985	0.0465994962216625
D20	HDC-4	1905	0.047244094488189
D20	HM2	3091	0.165480427046263
D20	HM3	3389	0.169666568309236
D20	HM4	3160	0.172310126582278
D20	HM5	4658	0.178402747960498
D20	HM6	4748	0.182392586352148
D22	JJ0030	32231	0.0738729794297416
D22	JJC44	32393	0.0722223937270398
D22	108	28646	0.0637610835718774
D22	JJ-109	29086	0.0643436704943959
D22	JJ-35	27274	0.0626420767030872
D22	JJ-71	30610	0.068000653381248
D22	JJ-92	20748	0.0588008482745325
D22	JJ-103	31378	0.0694913633756135
D22	JJ-52	31615	0.0679266171121303
D22	JJ-97	31726	0.070068713358129
D22	JJC-73	30760	0.0680591677503251
D22	117	17290	0.0565355696934644
D22	LCG09-2	14731	0.0522028375534587
D22	LCG09-3	15233	0.0522221492811659
D22	LCG09-4	14933	0.0500904038036563
D22	LCG09-5	14869	0.0546438899724258
D22	XH-13	27511	0.0624113990767329
D22	XHDC-2	28446	0.0630492863671518
D22	XHDC-5	19602	0.0591521273339455
D22	XHDC-6	24876	0.0611834700112558
D22	XHDC-7	26385	0.0615880234981997
D22	FQ-10	18040	0.0556263858093126
D22	FQ-14	14169	0.0574493612816713
D22	FQ-26	22347	0.0611491475365821
D22	FQ-27	20744	0.0576793289625916
D22	FQ-6	20330	0.0577717658632563
D22	26	26370	0.0636329161926431
D22	27	26210	0.0607020221289584
D22	28	29634	0.0652122561922116
D22	31	30364	0.0676788301936504
D22	CX-29	28970	0.065723161891612
D22	DF-5	20036	0.0589189458973847
D22	DFDC-11	30285	0.0676077265973254
D22	DFDC-13	28303	0.0642688054269865
D22	DFDC-14	29354	0.0666008039790148
D22	DFDC-19	29395	0.0668821228100017
D22	Q-14	26537	0.062346911858914
D22	Q-19	25381	0.0612663015641622
D22	Q-20	18619	0.0592674150061765
D22	Q-30	28367	0.0647759720802341
D22	Q-6	28713	0.0652317765472086
D22	H-22	4416	0.0480072463768116
D22	H-25	5596	0.047891350964975
D22	H-26	4520	0.0466814159292035
D22	HDC-3	5257	0.0457485257751569
D22	HDC-4	5115	0.0460410557184751
D22	HM2	9150	0.168087431693989
D22	HM3	10397	0.177118399538328
D22	HM4	9495	0.176145339652449
D22	HM5	14398	0.18405334074177
D22	HM6	14659	0.181697250835664
JJ0030	JJC44	63688	0.088195578444919
JJ0030	108	52837	0.0740579518140697
JJ0030	JJ-109	54128	0.0748688294413243
JJ0030	JJ-35	49810	0.0714113631800843
JJ0030	JJ-71	57570	0.0787476116032656
JJ0030	JJ-92	35895	0.0668616798997075
JJ0030	JJ-103	60292	0.0812296822132289
JJ0030	JJ-52	61012	0.0823116763915295
JJ0030	JJ-97	61281	0.0828152282110279
JJ0030	JJC-73	58427	0.0795693771715132
JJ0030	117	28229	0.0612136455418187
JJ0030	LCG09-2	23898	0.0596074985354423
JJ0030	LCG09-3	24717	0.0574503378241696
JJ0030	LCG09-4	24166	0.0570843333609203
JJ0030	LCG09-5	23929	0.0624138075138953
JJ0030	XH-13	49795	0.0713324630987047
JJ0030	XHDC-2	52029	0.0726421803225124
JJ0030	XHDC-5	33962	0.0658382898533655
JJ0030	XHDC-6	44406	0.0694050353555826
JJ0030	XHDC-7	47792	0.0707963675929026
JJ0030	FQ-10	30244	0.0640622933474408
JJ0030	FQ-14	23179	0.063721472022089
JJ0030	FQ-26	38409	0.0671327032726705
JJ0030	FQ-27	35468	0.0656084357730912
JJ0030	FQ-6	34551	0.0666550895777257
JJ0030	26	48109	0.0718888357687751
JJ0030	27	47577	0.0700653677196965
JJ0030	28	55136	0.0750054410911201
JJ0030	31	56942	0.0776228442977064
JJ0030	CX-29	53300	0.0738930581613508
JJ0030	DF-5	34486	0.0679261149451952
JJ0030	DFDC-11	56451	0.0765885458184975
JJ0030	DFDC-13	51704	0.0735242921244004
JJ0030	DFDC-14	54530	0.0749495690445626
JJ0030	DFDC-19	54508	0.0755760622293975
JJ0030	Q-14	47773	0.0720176668829674
JJ0030	Q-19	45012	0.0702923664800498
JJ0030	Q-20	31898	0.065317574769578
JJ0030	Q-30	51769	0.0751608105236725
JJ0030	Q-6	52552	0.0742217232455473
JJ0030	H-22	6415	0.0551052221356196
JJ0030	H-25	8130	0.0536285362853629
JJ0030	H-26	6543	0.0559376432828978
JJ0030	HDC-3	7611	0.052686900538694
JJ0030	HDC-4	7420	0.053099730458221
JJ0030	HM2	14722	0.175485667708192
JJ0030	HM3	17026	0.183337248913427
JJ0030	HM4	15530	0.183000643915003
JJ0030	HM5	24265	0.191139501339378
JJ0030	HM6	24751	0.190194335582401
JJC44	108	52959	0.0741233784625843
JJC44	JJ-109	54244	0.0738791387065851
JJC44	JJ-35	49875	0.0715588972431078
JJC44	JJ-71	57724	0.0775847134640704
JJC44	JJ-92	35957	0.0657034791556581
JJC44	JJ-103	60457	0.0820996741485684
JJC44	JJ-52	61184	0.0812630753138075
JJC44	JJ-97	61469	0.082041354178529
JJC44	JJC-73	58570	0.0783080075123783
JJC44	117	28280	0.0609441301272984
JJC44	LCG09-2	23926	0.0590779904706177
JJC44	LCG09-3	24748	0.0585703895264264
JJC44	LCG09-4	24207	0.057338786301483
JJC44	LCG09-5	23960	0.0616235392320534
JJC44	XH-13	49899	0.0703621315056414
JJC44	XHDC-2	52141	0.0721025680366698
JJC44	XHDC-5	34034	0.0660956690368455
JJC44	XHDC-6	44494	0.0690879669168877
JJC44	XHDC-7	47881	0.0702888410851904
JJC44	FQ-10	30297	0.0626794732151698
JJC44	FQ-14	23231	0.063858637165856
JJC44	FQ-26	38480	0.0662941787941788
JJC44	FQ-27	35529	0.0638914689408652
JJC44	FQ-6	34603	0.0645897754529954
JJC44	26	48246	0.0725345106330058
JJC44	27	47693	0.0700626926383327
JJC44	28	55265	0.0737627793359269
JJC44	31	57106	0.0766031590375792
JJC44	CX-29	53450	0.0734985968194574
JJC44	DF-5	34564	0.0674690429348455
JJC44	DFDC-11	56594	0.0765098773721596
JJC44	DFDC-13	51836	0.0727486688787715
JJC44	DFDC-14	54671	0.0745184832909586
JJC44	DFDC-19	54652	0.0759533045451219
JJC44	Q-14	47879	0.0720461997953174
JJC44	Q-19	45113	0.0693037483652162
JJC44	Q-20	31938	0.0644530026927171
JJC44	Q-30	51869	0.0732422063274788
JJC44	Q-6	52684	0.0731721205679144
JJC44	H-22	6428	0.0524268823895457
JJC44	H-25	8146	0.0535845813896391
JJC44	H-26	6560	0.0554115853658537
JJC44	HDC-3	7622	0.0523484649698242
JJC44	HDC-4	7435	0.0534633490248823
JJC44	HM2	14757	0.1749339296605
JJC44	HM3	17056	0.182780253283302
JJC44	HM4	15555	0.18424943747991
JJC44	HM5	24308	0.190410564423235
JJC44	HM6	24803	0.189594000725719
108	JJ-109	57747	0.0820648691706928
108	JJ-35	52167	0.0777790557248835
108	JJ-71	62333	0.0868961866106236
108	JJ-92	37094	0.0714670836253842
108	JJ-103	59553	0.0797440934965493
108	JJ-52	60337	0.0794205876990901
108	JJ-97	60529	0.0806390325298617
108	JJC-73	57638	0.0780821680141573
108	117	28019	0.0593347371426532
108	LCG09-2	23608	0.0574381565570993
108	LCG09-3	24353	0.0579394735761508
108	LCG09-4	23858	0.0576536172353089
108	LCG09-5	23597	0.0585879560961139
108	XH-13	49237	0.0696833681987123
108	XHDC-2	51544	0.0717930311966475
108	XHDC-5	33646	0.0648665517446353
108	XHDC-6	43900	0.0675740318906606
108	XHDC-7	47298	0.0679838470971288
108	FQ-10	29960	0.0633177570093458
108	FQ-14	22884	0.0619209928334207
108	FQ-26	38013	0.0655959803225212
108	FQ-27	35212	0.0644950585027831
108	FQ-6	34220	0.0648305084745763
108	26	48141	0.0708232068299371
108	27	47584	0.0692039340954943
108	28	55043	0.0740693639518195
108	31	56698	0.0762019824332428
108	CX-29	52987	0.0742257534867043
108	DF-5	34243	0.0661741085769354
108	DFDC-11	55827	0.0754204954591864
108	DFDC-13	51084	0.0726548430036802
108	DFDC-14	53943	0.0727990656804405
108	DFDC-19	53951	0.0745861985876073
108	Q-14	47221	0.0703818216471485
108	Q-19	44538	0.0689186761866272
108	Q-20	31599	0.0650178803126681
108	Q-30	51161	0.0727898203709857
108	Q-6	52011	0.0731383745746092
108	H-22	6361	0.0499921396006917
108	H-25	8055	0.053382991930478
108	H-26	6456	0.0528965303593556
108	HDC-3	7515	0.0538256819693945
108	HDC-4	7328	0.0535616812227074
108	HM2	14754	0.178256743933848
108	HM3	17052	0.183790757682383
108	HM4	15567	0.183529260615404
108	HM5	24265	0.191778281475376
108	HM6	24756	0.190741638390693
JJ-109	JJ-35	54273	0.0797542055902567
JJ-109	JJ-71	64640	0.0884668935643564
JJ-109	JJ-92	38268	0.0716133584195673
JJ-109	JJ-103	61540	0.0795336366590835
JJ-109	JJ-52	62404	0.0816053458111659
JJ-109	JJ-97	62568	0.0825741593146656
JJ-109	JJC-73	59455	0.0794550500378437
JJ-109	117	28295	0.0600459445131649
JJ-109	LCG09-2	24013	0.0572190063715487
JJ-109	LCG09-3	24803	0.0570898681611095
JJ-109	LCG09-4	24297	0.0567559781042927
JJ-109	LCG09-5	24022	0.0607776205145283
JJ-109	XH-13	50631	0.069888013272501
JJ-109	XHDC-2	53038	0.0727120177985595
JJ-109	XHDC-5	34506	0.0662493479394888
JJ-109	XHDC-6	45223	0.0703182009154634
JJ-109	XHDC-7	48603	0.0709215480525894
JJ-109	FQ-10	30604	0.0621160632597046
JJ-109	FQ-14	23442	0.0625586554048289
JJ-109	FQ-26	38955	0.0667308432807085
JJ-109	FQ-27	36031	0.0645832755127529
JJ-109	FQ-6	34986	0.0646544332018522
JJ-109	26	49331	0.0714864892258418
JJ-109	27	48535	0.0705264242299372
JJ-109	28	56517	0.0751278376417715
JJ-109	31	58328	0.0770213276642436
JJ-109	CX-29	54328	0.0744551612428214
JJ-109	DF-5	35044	0.0677576760643762
JJ-109	DFDC-11	57513	0.0774259732582199
JJ-109	DFDC-13	52479	0.0736866175041445
JJ-109	DFDC-14	55602	0.074880399985612
JJ-109	DFDC-19	55484	0.0761931367601471
JJ-109	Q-14	48569	0.0706417673824868
JJ-109	Q-19	45687	0.0691225074966621
JJ-109	Q-20	32299	0.0650794142233506
JJ-109	Q-30	52712	0.0746793898922447
JJ-109	Q-6	53572	0.074115209437766
JJ-109	H-22	6444	0.0515983860955928
JJ-109	H-25	8167	0.052650912207665
JJ-109	H-26	6574	0.0511104350471555
JJ-109	HDC-3	7607	0.0527803339029841
JJ-109	HDC-4	7443	0.049173720274083
JJ-109	HM2	14970	0.175150300601202
JJ-109	HM3	17222	0.183892695389618
JJ-109	HM4	15778	0.180282672075041
JJ-109	HM5	24600	0.190508130081301
JJ-109	HM6	25097	0.189444953580109
JJ-35	JJ-71	58647	0.0832011867614712
JJ-35	JJ-92	36545	0.0700506225201806
JJ-35	JJ-103	56130	0.0769552823801889
JJ-35	JJ-52	56860	0.0777435807245867
JJ-35	JJ-97	56970	0.0782253817798842
JJ-35	JJC-73	54455	0.0748599761270774
JJ-35	117	27766	0.0577684938413887
